transaction_id,user_id,product_id_x,qty,price,timestamp,store_id,is_online,promo_id,category,brand,base_price,zone,province,profile,promo_type,product_id_y,discount,start_date,end_date,promo_id_used,target
TX0012639,U0895,P0391,1,135,23/08/2025 07:08,S046,False,,ReadyToEat,Brand_005,127,4,เชียงใหม่,Educational Institution,,,,,,,0
TX0012640,U0895,P0587,5,882,26/08/2025 19:19,S047,False,PR0083,Household,Brand_020,169,8,ภูเก็ต,Hospital,Buy 1 get 1,P0587,100.0,06/09/2025 17:03,19/09/2025 17:03,,0
TX0012641,U0895,P0144,4,207,17/07/2025 00:28,S023,False,PR0046,Snacks,Brand_007,52,4,สุราษฎร์ธานี,Gas Station,Brandday,P0144,19.0,25/06/2025 05:08,04/07/2025 05:08,,0
TX0012642,U0896,P0540,4,187,25/06/2025 15:46,S043,False,,Snacks,Brand_045,44,8,ขอนแก่น,Gas Station,,,,,,,0
TX0012643,U0896,P0156,2,101,25/08/2025 03:51,S041,False,PR0055,InstantFoods,Brand_028,47,6,นครราชสีมา,Office,Product_Coupon,P0156,12.0,30/06/2025 03:55,10/07/2025 03:55,,0
TX0012644,U0896,P0861,2,179,31/08/2025 18:43,S038,False,,Household,Brand_008,84,11,กรุงเทพฯ,Educational Institution,,,,,,,0
TX0012645,U0896,P0960,2,336,22/09/2025 03:59,S034,False,,HealthBeauty,Brand_022,168,6,สงขลา,Educational Institution,,,,,,,0
TX0012646,U0896,P0787,2,355,02/09/2025 19:49,S040,False,,Others,Brand_002,174,1,ชลบุรี,Residential/Market,,,,,,,0
TX0012647,U0896,P0671,3,348,06/07/2025 13:30,S009,False,PR0047,FrozenFoods,Brand_049,112,8,นครราชสีมา,Office,Flash Sale,P0671,38.0,06/08/2025 15:42,20/09/2025 15:42,,0
TX0012648,U0897,P0957,2,605,09/08/2025 09:31,S012,False,,Others,Brand_009,285,9,กรุงเทพฯ,Gas Station,,,,,,,0
TX0012649,U0897,P0567,2,138,29/06/2025 04:30,S014,False,,PersonalCare,Brand_028,70,11,สุราษฎร์ธานี,Factory,,,,,,,0
TX0012650,U0897,P0380,4,170,02/09/2025 06:35,S028,False,PR0048,Beverages,Brand_035,42,6,เชียงใหม่,Office,Buy 1 get 1,P0380,100.0,21/07/2025 13:39,30/08/2025 13:39,,0
TX0012651,U0897,P0132,3,268,12/09/2025 04:33,S023,False,,InstantFoods,Brand_010,84,4,สุราษฎร์ธานี,Gas Station,,,,,,,0
TX0012652,U0897,P0868,2,191,08/07/2025 14:03,S003,False,,DairyBakery,Brand_013,88,10,กรุงเทพฯ,Gas Station,,,,,,,0
TX0012653,U0897,P0164,2,99,17/07/2025 19:57,S018,False,,HealthBeauty,Brand_041,48,6,กรุงเทพฯ,Educational Institution,,,,,,,0
TX0012654,U0897,P0800,5,301,25/06/2025 20:11,S033,False,,ReadyToEat,Brand_009,58,1,นครราชสีมา,Residential/Market,,,,,,,0
TX0012655,U0897,P0149,5,326,29/08/2025 05:26,S019,False,,HealthBeauty,Brand_003,65,4,สงขลา,Residential/Market,,,,,,,0
TX0012656,U0897,P0653,4,389,04/09/2025 09:14,S047,False,,Household,Brand_012,92,8,ภูเก็ต,Hospital,,,,,,,0
TX0012657,U0898,P0684,1,186,06/07/2025 06:58,S002,False,,PersonalCare,Brand_020,169,5,สุราษฎร์ธานี,Hospital,,,,,,,0
TX0012658,U0898,P0626,1,138,04/07/2025 06:34,S032,False,,FrozenFoods,Brand_039,127,5,กรุงเทพฯ,Transport Hub,,,,,,,0
TX0012659,U0898,P0609,3,190,15/09/2025 15:04,S021,False,,PersonalCare,Brand_013,60,1,ภูเก็ต,Transport Hub,,,,,,,0
TX0012660,U0898,P0612,5,251,06/08/2025 21:16,S048,False,,FrozenFoods,Brand_040,47,10,กรุงเทพฯ,Gas Station,,,,,,,0
TX0012661,U0898,P0819,3,92,03/08/2025 12:20,S039,False,,InstantFoods,Brand_014,30,5,ภูเก็ต,Factory,,,,,,,0
TX0012662,U0898,P0076,4,677,13/08/2025 05:42,S019,False,,Others,Brand_031,174,4,สงขลา,Residential/Market,,,,,,,0
TX0012663,U0898,P0844,2,96,23/07/2025 03:21,S012,False,,DairyBakery,Brand_050,48,9,กรุงเทพฯ,Gas Station,,,,,,,0
TX0012664,U0899,P0366,4,1044,24/08/2025 02:57,S034,False,,Others,Brand_011,258,6,สงขลา,Educational Institution,,,,,,,0
TX0012665,U0899,P0056,3,428,18/08/2025 13:35,S008,False,,PersonalCare,Brand_044,131,12,นนทบุรี,Educational Institution,,,,,,,0
TX0012666,U0899,P0786,1,73,23/09/2025 21:18,S031,False,,Beverages,Brand_036,69,3,สุราษฎร์ธานี,Factory,,,,,,,0
TX0012667,U0899,P0899,2,167,25/06/2025 20:26,S022,False,,Household,Brand_039,84,6,นครราชสีมา,Hospital,,,,,,,0
TX0012668,U0899,P0370,3,75,25/07/2025 22:53,S014,False,,Snacks,Brand_039,23,11,สุราษฎร์ธานี,Factory,,,,,,,0
TX0012669,U0899,P0015,4,420,22/07/2025 20:25,S022,False,,DairyBakery,Brand_029,108,6,นครราชสีมา,Hospital,,,,,,,0
TX0012670,U0899,P0954,2,93,10/07/2025 01:24,S028,False,,ReadyToEat,Brand_030,49,6,เชียงใหม่,Office,,,,,,,0
TX0012671,U0899,P0111,3,426,18/09/2025 10:33,S043,False,,Household,Brand_021,142,8,ขอนแก่น,Gas Station,,,,,,,0
TX0012672,U0899,P0016,5,853,11/07/2025 10:34,S027,False,,FrozenFoods,Brand_017,169,9,กรุงเทพฯ,Educational Institution,,,,,,,0
TX0012673,U0899,P0063,4,319,11/07/2025 13:38,S037,False,,FrozenFoods,Brand_005,81,10,ขอนแก่น,Educational Institution,,,,,,,0
TX0012674,U0899,P0283,5,245,29/08/2025 09:51,S020,False,,ReadyToEat,Brand_008,51,6,ขอนแก่น,Entertainment Venue,,,,,,,0
TX0012675,U0899,P0818,3,342,12/08/2025 13:46,S043,False,PR0037,InstantFoods,Brand_021,108,8,ขอนแก่น,Gas Station,Brandday,P0818,11.0,08/07/2025 03:05,07/08/2025 03:05,,0
TX0012676,U0900,P0877,4,334,22/07/2025 02:01,S011,False,,Beverages,Brand_038,79,9,ภูเก็ต,Tourist Attraction,,,,,,,0
TX0012677,U0900,P0835,3,89,09/08/2025 17:01,S040,False,,Beverages,Brand_019,31,1,ชลบุรี,Residential/Market,,,,,,,0
TX0012678,U0900,P0924,5,635,24/07/2025 16:22,S031,False,,HealthBeauty,Brand_040,123,3,สุราษฎร์ธานี,Factory,,,,,,,0
TX0012679,U0900,P0249,5,333,16/07/2025 16:45,S033,False,,Beverages,Brand_025,68,1,นครราชสีมา,Residential/Market,,,,,,,0
TX0012680,U0900,P0835,1,31,03/09/2025 14:00,S005,False,,Beverages,Brand_019,31,10,ภูเก็ต,Tourist Attraction,,,,,,,0
TX0012681,U0900,P0740,3,125,19/08/2025 07:46,S049,False,,DairyBakery,Brand_007,41,8,สุราษฎร์ธานี,Factory,,,,,,,0
TX0012682,U0900,P0407,2,100,09/07/2025 07:04,S022,False,,HealthBeauty,Brand_026,47,6,นครราชสีมา,Hospital,,,,,,,0
TX0012683,U0900,P0120,1,47,06/08/2025 16:19,S046,False,,ReadyToEat,Brand_024,48,4,เชียงใหม่,Educational Institution,,,,,,,0
TX0012684,U0900,P0320,5,825,04/07/2025 13:31,S036,False,,HealthBeauty,Brand_022,173,10,กรุงเทพฯ,Entertainment Venue,,,,,,,0
TX0012685,U0900,P0646,1,109,19/08/2025 14:30,S044,False,,InstantFoods,Brand_010,112,1,ขอนแก่น,Gas Station,,,,,,,0
TX0012686,U0900,P0151,5,458,26/07/2025 14:32,S014,False,,PersonalCare,Brand_018,94,11,สุราษฎร์ธานี,Factory,,,,,,,0
TX0012687,U0900,P0708,4,350,28/08/2025 07:29,S002,False,,ReadyToEat,Brand_006,91,5,สุราษฎร์ธานี,Hospital,,,,,,,0
TX0012688,U0900,P0931,2,134,28/08/2025 22:24,S037,False,,PersonalCare,Brand_006,69,10,ขอนแก่น,Educational Institution,,,,,,,0
TX0012689,U0900,P0677,2,76,10/09/2025 14:08,S023,False,,Snacks,Brand_030,35,4,สุราษฎร์ธานี,Gas Station,,,,,,,0
TX0012690,U0900,P0287,3,238,31/07/2025 16:18,S030,False,,InstantFoods,Brand_016,82,2,อุบลราชธานี,Gas Station,,,,,,,0
TX0012691,U0900,P0540,4,191,21/08/2025 16:38,S027,False,,Snacks,Brand_045,44,9,กรุงเทพฯ,Educational Institution,,,,,,,0
TX0012692,U0900,P0635,4,556,04/09/2025 13:18,S004,False,,ReadyToEat,Brand_005,130,8,สุราษฎร์ธานี,Entertainment Venue,,,,,,,0
TX0012693,U0900,P0602,3,385,22/08/2025 11:20,S004,False,,Household,Brand_020,134,8,สุราษฎร์ธานี,Entertainment Venue,,,,,,,0
TX0012694,U0900,P0076,3,572,08/08/2025 14:20,S039,False,,Others,Brand_031,174,5,ภูเก็ต,Factory,,,,,,,0
TX0012695,U0901,P0396,4,343,22/08/2025 11:10,S021,False,PR0016,DairyBakery,Brand_037,79,1,ภูเก็ต,Transport Hub,Brandday,P0396,44.0,01/07/2025 13:39,16/08/2025 13:39,,0
TX0012696,U0901,P0705,2,235,28/08/2025 12:51,S030,False,,ReadyToEat,Brand_027,112,2,อุบลราชธานี,Gas Station,,,,,,,0
TX0012697,U0901,P0883,1,73,29/07/2025 22:40,S046,False,,DairyBakery,Brand_040,69,4,เชียงใหม่,Educational Institution,,,,,,,0
TX0012698,U0901,P0064,4,329,22/07/2025 14:52,S024,False,,FrozenFoods,Brand_014,85,12,อุบลราชธานี,Entertainment Venue,,,,,,,0
TX0012699,U0901,P0849,2,532,23/08/2025 01:53,S005,False,,Others,Brand_021,268,10,ภูเก็ต,Tourist Attraction,,,,,,,0
TX0012700,U0901,P0772,1,149,17/07/2025 05:46,S005,False,PR0056,PersonalCare,Brand_006,150,10,ภูเก็ต,Tourist Attraction,Flash Sale,P0772,18.0,01/07/2025 12:57,07/08/2025 12:57,,0
TX0012701,U0901,P0495,5,143,22/07/2025 22:13,S047,False,PR0052,InstantFoods,Brand_036,27,8,ภูเก็ต,Hospital,Buy 1 get 1,P0495,100.0,22/07/2025 05:05,02/08/2025 05:05,,0
TX0012702,U0901,P0446,3,163,10/08/2025 14:47,S036,False,,Snacks,Brand_012,52,10,กรุงเทพฯ,Entertainment Venue,,,,,,,0
TX0012703,U0901,P0064,5,411,08/09/2025 16:57,S006,False,,FrozenFoods,Brand_014,85,12,นนทบุรี,Educational Institution,,,,,,,0
TX0012704,U0901,P0352,1,76,16/09/2025 00:21,S005,False,,Beverages,Brand_014,71,10,ภูเก็ต,Tourist Attraction,,,,,,,0
TX0012705,U0901,P0287,2,158,10/07/2025 05:33,S034,False,,InstantFoods,Brand_016,82,6,สงขลา,Educational Institution,,,,,,,0
TX0012706,U0901,P0383,4,449,14/09/2025 10:24,S045,False,,InstantFoods,Brand_005,113,10,นครราชสีมา,Gas Station,,,,,,,0
TX0012707,U0901,P0146,4,1099,22/09/2025 15:36,S007,False,,Others,Brand_014,286,10,เชียงใหม่,Hospital,,,,,,,0
TX0012708,U0901,P0612,1,46,01/07/2025 16:35,S048,False,,FrozenFoods,Brand_040,47,10,กรุงเทพฯ,Gas Station,,,,,,,0
TX0012709,U0901,P0656,3,238,09/09/2025 01:06,S032,False,PR0084,ReadyToEat,Brand_007,75,5,กรุงเทพฯ,Transport Hub,Buy 1 get 1,P0656,100.0,01/08/2025 09:18,10/09/2025 09:18,,0
TX0012710,U0901,P0544,1,103,24/08/2025 12:26,S034,False,,ReadyToEat,Brand_049,103,6,สงขลา,Educational Institution,,,,,,,0
TX0012711,U0901,P0931,3,204,10/09/2025 12:00,S046,False,,PersonalCare,Brand_006,69,4,เชียงใหม่,Educational Institution,,,,,,,0
TX0012712,U0901,P0623,3,377,23/07/2025 08:12,S013,False,PR0088,PersonalCare,Brand_035,123,8,สงขลา,Entertainment Venue,Product_Coupon,P0623,48.0,04/09/2025 09:56,13/09/2025 09:56,,0
TX0012713,U0901,P0842,1,45,25/07/2025 09:56,S029,False,,Snacks,Brand_042,42,8,กรุงเทพฯ,Hospital,,,,,,,0
TX0012714,U0901,P0470,4,490,06/08/2025 05:04,S027,False,,HealthBeauty,Brand_029,118,9,กรุงเทพฯ,Educational Institution,,,,,,,0
TX0012715,U0901,P0204,3,215,23/09/2025 08:34,S024,False,,DairyBakery,Brand_048,68,12,อุบลราชธานี,Entertainment Venue,,,,,,,0
TX0012716,U0901,P0105,1,189,20/09/2025 17:55,S044,False,PR0060,Others,Brand_044,181,1,ขอนแก่น,Gas Station,Buy 1 get 1,P0105,100.0,23/08/2025 04:41,02/09/2025 04:41,,0
TX0012717,U0901,P0404,3,525,09/08/2025 22:33,S045,False,PR0077,HealthBeauty,Brand_024,163,10,นครราชสีมา,Gas Station,Mega Sale,P0404,29.0,26/07/2025 01:24,15/09/2025 01:24,,0
TX0012718,U0901,P0098,4,147,02/07/2025 06:03,S032,False,,DairyBakery,Brand_021,38,5,กรุงเทพฯ,Transport Hub,,,,,,,0
TX0012719,U0901,P0839,3,155,03/09/2025 01:57,S033,False,,Snacks,Brand_011,48,1,นครราชสีมา,Residential/Market,,,,,,,0
TX0012720,U0901,P0030,3,378,21/09/2025 10:05,S040,False,,ReadyToEat,Brand_048,129,1,ชลบุรี,Residential/Market,,,,,,,0
TX0012721,U0902,P0807,3,228,29/07/2025 09:20,S039,False,,FrozenFoods,Brand_018,70,5,ภูเก็ต,Factory,,,,,,,0
TX0012722,U0902,P0647,3,406,30/08/2025 21:14,S019,False,,ReadyToEat,Brand_028,138,4,สงขลา,Residential/Market,,,,,,,0
TX0012723,U0902,P0666,3,149,17/07/2025 23:08,S049,False,,ReadyToEat,Brand_002,47,8,สุราษฎร์ธานี,Factory,,,,,,,0
TX0012724,U0902,P0831,3,170,20/08/2025 11:01,S006,False,,Household,Brand_015,55,12,นนทบุรี,Educational Institution,,,,,,,0
TX0012725,U0902,P0154,4,108,06/09/2025 03:49,S019,False,,InstantFoods,Brand_037,26,4,สงขลา,Residential/Market,,,,,,,0
TX0012726,U0902,P0655,3,333,17/08/2025 02:55,S022,False,,DairyBakery,Brand_008,113,6,นครราชสีมา,Hospital,,,,,,,0
TX0012727,U0902,P0272,1,215,10/08/2025 04:30,S047,False,,HealthBeauty,Brand_005,198,8,ภูเก็ต,Hospital,,,,,,,0
TX0012728,U0902,P0394,4,165,28/07/2025 07:42,S034,False,,ReadyToEat,Brand_014,40,6,สงขลา,Educational Institution,,,,,,,0
TX0012729,U0902,P0155,2,328,20/09/2025 05:29,S006,False,,PersonalCare,Brand_042,159,12,นนทบุรี,Educational Institution,,,,,,,0
TX0012730,U0902,P0473,4,250,01/09/2025 07:06,S035,False,PR0064,Household,Brand_039,59,12,อุบลราชธานี,Gas Station,Product_Coupon,P0473,10.0,27/07/2025 02:49,02/09/2025 02:49,,0
TX0012731,U0902,P0322,4,156,01/09/2025 22:46,S044,False,PR0094,Household,Brand_040,36,1,ขอนแก่น,Gas Station,Brandday,P0322,43.0,15/08/2025 08:13,29/08/2025 08:13,,0
TX0012732,U0902,P0549,1,38,16/07/2025 15:31,S047,False,,Snacks,Brand_050,38,8,ภูเก็ต,Hospital,,,,,,,0
TX0012733,U0902,P0754,5,298,28/06/2025 19:20,S048,False,,ReadyToEat,Brand_041,60,10,กรุงเทพฯ,Gas Station,,,,,,,0
TX0012734,U0902,P0106,1,40,11/08/2025 04:22,S045,False,,Snacks,Brand_041,39,10,นครราชสีมา,Gas Station,,,,,,,0
TX0012735,U0902,P0299,4,311,21/09/2025 07:10,S010,False,,Beverages,Brand_040,78,3,อุบลราชธานี,Tourist Attraction,,,,,,,0
TX0012736,U0902,P0019,4,322,01/07/2025 15:12,S013,False,,ReadyToEat,Brand_008,78,8,สงขลา,Entertainment Venue,,,,,,,0
TX0012737,U0903,P0462,2,115,13/09/2025 17:01,S046,False,,Household,Brand_004,58,4,เชียงใหม่,Educational Institution,,,,,,,0
TX0012738,U0903,P0705,1,117,30/07/2025 04:51,S010,False,,ReadyToEat,Brand_027,112,3,อุบลราชธานี,Tourist Attraction,,,,,,,0
TX0012739,U0903,P0364,2,338,27/07/2025 12:38,S030,False,,Others,Brand_012,171,2,อุบลราชธานี,Gas Station,,,,,,,0
TX0012740,U0903,P0718,1,125,22/08/2025 17:59,S020,False,,DairyBakery,Brand_045,116,6,ขอนแก่น,Entertainment Venue,,,,,,,0
TX0012741,U0903,P0813,1,85,13/08/2025 22:15,S005,False,,HealthBeauty,Brand_048,87,10,ภูเก็ต,Tourist Attraction,,,,,,,0
TX0012742,U0903,P0873,1,117,06/09/2025 17:48,S013,False,,InstantFoods,Brand_045,113,8,สงขลา,Entertainment Venue,,,,,,,0
TX0012743,U0903,P0898,1,184,03/07/2025 14:26,S040,False,,Household,Brand_016,182,1,ชลบุรี,Residential/Market,,,,,,,0
TX0012744,U0904,P0002,1,206,28/06/2025 10:33,S032,False,,HealthBeauty,Brand_030,191,5,กรุงเทพฯ,Transport Hub,,,,,,,0
TX0012745,U0904,P0811,4,340,30/07/2025 20:17,S004,False,,HealthBeauty,Brand_019,83,8,สุราษฎร์ธานี,Entertainment Venue,,,,,,,0
TX0012746,U0904,P0943,3,183,05/07/2025 17:22,S007,False,PR0042,ReadyToEat,Brand_009,60,10,เชียงใหม่,Hospital,Buy 1 get 1,P0943,100.0,09/07/2025 09:03,22/07/2025 09:03,,0
TX0012747,U0904,P0661,5,237,20/07/2025 23:23,S011,False,,Household,Brand_035,45,9,ภูเก็ต,Tourist Attraction,,,,,,,0
TX0012748,U0904,P0488,3,170,07/09/2025 10:53,S014,False,,PersonalCare,Brand_039,58,11,สุราษฎร์ธานี,Factory,,,,,,,0
TX0012749,U0904,P0372,3,181,05/09/2025 12:23,S010,False,,Beverages,Brand_034,62,3,อุบลราชธานี,Tourist Attraction,,,,,,,0
TX0012750,U0904,P0005,3,170,07/09/2025 04:30,S005,False,,DairyBakery,Brand_034,54,10,ภูเก็ต,Tourist Attraction,,,,,,,0
TX0012751,U0904,P0575,5,707,14/09/2025 23:17,S045,False,,HealthBeauty,Brand_020,129,10,นครราชสีมา,Gas Station,,,,,,,0
TX0012752,U0904,P0256,2,354,06/09/2025 22:49,S047,False,,PersonalCare,Brand_005,174,8,ภูเก็ต,Hospital,,,,,,,0
TX0012753,U0904,P0373,4,196,13/08/2025 05:37,S013,False,,Beverages,Brand_023,49,8,สงขลา,Entertainment Venue,,,,,,,0
TX0012754,U0904,P0737,4,127,14/07/2025 16:52,S019,False,,Beverages,Brand_001,33,4,สงขลา,Residential/Market,,,,,,,0
TX0012755,U0904,P0628,1,206,17/09/2025 18:34,S030,False,,HealthBeauty,Brand_043,188,2,อุบลราชธานี,Gas Station,,,,,,,0
TX0012756,U0904,P0961,3,223,09/07/2025 08:45,S001,False,,DairyBakery,Brand_029,68,3,สุราษฎร์ธานี,Residential/Market,,,,,,,0
TX0012757,U0904,P0032,5,539,27/06/2025 07:52,S025,False,,DairyBakery,Brand_019,105,6,นนทบุรี,Entertainment Venue,,,,,,,0
TX0012758,U0905,P0406,2,582,28/06/2025 13:39,S010,False,,Others,Brand_036,274,3,อุบลราชธานี,Tourist Attraction,,,,,,,0
TX0012759,U0905,P0318,5,857,14/07/2025 20:03,S043,False,,HealthBeauty,Brand_014,168,8,ขอนแก่น,Gas Station,,,,,,,0
TX0012760,U0905,P0699,4,179,31/07/2025 23:51,S050,False,,Snacks,Brand_005,44,3,สงขลา,Hospital,,,,,,,0
TX0012761,U0905,P0629,5,296,02/09/2025 19:18,S009,False,,InstantFoods,Brand_028,58,8,นครราชสีมา,Office,,,,,,,0
TX0012762,U0905,P0479,1,30,23/07/2025 21:07,S001,False,,Beverages,Brand_030,29,3,สุราษฎร์ธานี,Residential/Market,,,,,,,0
TX0012763,U0905,P0619,4,173,17/09/2025 20:52,S042,False,,HealthBeauty,Brand_024,42,4,อุบลราชธานี,Gas Station,,,,,,,0
TX0012764,U0905,P0853,1,48,24/07/2025 18:55,S045,False,,InstantFoods,Brand_049,45,10,นครราชสีมา,Gas Station,,,,,,,0
TX0012765,U0905,P0936,2,78,20/08/2025 00:26,S041,False,PR0057,Snacks,Brand_006,37,6,นครราชสีมา,Office,Buy 1 get 1,P0936,100.0,13/09/2025 05:35,21/09/2025 05:35,,0
TX0012766,U0905,P0490,4,631,23/07/2025 13:35,S002,False,,ReadyToEat,Brand_048,144,5,สุราษฎร์ธานี,Hospital,,,,,,,0
TX0012767,U0905,P0448,3,460,18/07/2025 23:29,S002,False,,ReadyToEat,Brand_037,143,5,สุราษฎร์ธานี,Hospital,,,,,,,0
TX0012768,U0905,P0974,3,214,27/08/2025 06:08,S018,False,,InstantFoods,Brand_047,70,6,กรุงเทพฯ,Educational Institution,,,,,,,0
TX0012769,U0905,P0867,4,682,20/07/2025 21:14,S044,False,,PersonalCare,Brand_023,167,1,ขอนแก่น,Gas Station,,,,,,,0
TX0012770,U0905,P0522,2,143,29/08/2025 22:13,S047,False,PR0032,Household,Brand_006,70,8,ภูเก็ต,Hospital,Product_Coupon,P0522,33.0,02/07/2025 08:12,11/07/2025 08:12,,0
TX0012771,U0905,P0180,2,417,01/08/2025 08:06,S039,False,,Others,Brand_001,190,5,ภูเก็ต,Factory,,,,,,,0
TX0012772,U0906,P0838,2,385,18/09/2025 02:30,S028,False,,Others,Brand_014,190,6,เชียงใหม่,Office,,,,,,,0
TX0012773,U0906,P0949,2,100,24/08/2025 06:58,S043,False,,HealthBeauty,Brand_025,52,8,ขอนแก่น,Gas Station,,,,,,,0
TX0012774,U0906,P0395,3,523,26/08/2025 08:40,S013,False,,HealthBeauty,Brand_008,179,8,สงขลา,Entertainment Venue,,,,,,,0
TX0012775,U0906,P0152,1,88,05/08/2025 01:40,S031,False,,HealthBeauty,Brand_046,84,3,สุราษฎร์ธานี,Factory,,,,,,,0
TX0012776,U0906,P0910,1,109,08/08/2025 17:11,S031,False,,PersonalCare,Brand_041,101,3,สุราษฎร์ธานี,Factory,,,,,,,0
TX0012777,U0906,P0741,3,368,05/08/2025 10:23,S003,False,,ReadyToEat,Brand_024,129,10,กรุงเทพฯ,Gas Station,,,,,,,0
TX0012778,U0906,P0487,3,258,24/07/2025 10:42,S027,False,,Household,Brand_050,85,9,กรุงเทพฯ,Educational Institution,,,,,,,0
TX0012779,U0907,P0113,4,329,09/07/2025 15:21,S006,False,,Beverages,Brand_045,75,12,นนทบุรี,Educational Institution,,,,,,,0
TX0012780,U0907,P0289,4,154,08/09/2025 13:13,S022,False,,Snacks,Brand_003,35,6,นครราชสีมา,Hospital,,,,,,,0
TX0012781,U0907,P0531,5,821,02/09/2025 05:52,S025,False,,HealthBeauty,Brand_014,156,6,นนทบุรี,Entertainment Venue,,,,,,,0
TX0012782,U0907,P0647,4,535,18/09/2025 08:20,S048,False,,ReadyToEat,Brand_028,138,10,กรุงเทพฯ,Gas Station,,,,,,,0
TX0012783,U0907,P0854,1,84,26/08/2025 02:53,S020,False,,PersonalCare,Brand_039,79,6,ขอนแก่น,Entertainment Venue,,,,,,,0
TX0012784,U0907,P0579,5,1328,11/08/2025 02:18,S035,False,,Others,Brand_047,267,12,อุบลราชธานี,Gas Station,,,,,,,0
TX0012785,U0907,P0055,1,141,13/07/2025 13:11,S021,False,,HealthBeauty,Brand_011,146,1,ภูเก็ต,Transport Hub,,,,,,,0
TX0012786,U0907,P0168,2,251,29/06/2025 11:13,S014,False,,FrozenFoods,Brand_045,132,11,สุราษฎร์ธานี,Factory,,,,,,,0
TX0012787,U0907,P0317,3,310,04/08/2025 13:57,S030,False,,Household,Brand_012,94,2,อุบลราชธานี,Gas Station,,,,,,,0
TX0012788,U0907,P0557,5,182,24/08/2025 15:20,S008,False,,Snacks,Brand_011,36,12,นนทบุรี,Educational Institution,,,,,,,0
TX0012789,U0907,P0864,1,83,12/07/2025 00:08,S010,False,,FrozenFoods,Brand_035,84,3,อุบลราชธานี,Tourist Attraction,,,,,,,0
TX0012790,U0907,P0151,4,412,08/09/2025 19:17,S048,False,,PersonalCare,Brand_018,94,10,กรุงเทพฯ,Gas Station,,,,,,,0
TX0012791,U0907,P0626,2,253,26/08/2025 17:46,S014,False,,FrozenFoods,Brand_039,127,11,สุราษฎร์ธานี,Factory,,,,,,,0
TX0012792,U0907,P0140,2,389,19/07/2025 15:15,S038,False,PR0034,HealthBeauty,Brand_048,183,11,กรุงเทพฯ,Educational Institution,Buy 1 get 1,P0140,100.0,28/06/2025 21:03,19/08/2025 21:03,,0
TX0012793,U0907,P0246,2,154,29/07/2025 13:24,S004,False,,PersonalCare,Brand_050,77,8,สุราษฎร์ธานี,Entertainment Venue,,,,,,,0
TX0012794,U0907,P0231,2,90,19/07/2025 23:15,S030,False,,InstantFoods,Brand_031,46,2,อุบลราชธานี,Gas Station,,,,,,,0
TX0012795,U0907,P0171,3,55,21/07/2025 00:01,S029,False,,Snacks,Brand_049,19,8,กรุงเทพฯ,Hospital,,,,,,,0
TX0012796,U0907,P0966,3,222,08/09/2025 03:45,S021,False,,ReadyToEat,Brand_043,68,1,ภูเก็ต,Transport Hub,,,,,,,0
TX0012797,U0907,P0868,5,460,11/07/2025 04:56,S001,False,,DairyBakery,Brand_013,88,3,สุราษฎร์ธานี,Residential/Market,,,,,,,0
TX0012798,U0908,P0141,5,911,20/09/2025 19:22,S018,False,,PersonalCare,Brand_022,169,6,กรุงเทพฯ,Educational Institution,,,,,,,0
TX0012799,U0908,P0988,5,964,20/08/2025 05:20,S009,False,,FrozenFoods,Brand_015,176,8,นครราชสีมา,Office,,,,,,,0
TX0012800,U0908,P0162,1,164,02/07/2025 11:26,S035,False,,Others,Brand_050,158,12,อุบลราชธานี,Gas Station,,,,,,,0
TX0012801,U0908,P0395,2,380,23/09/2025 14:42,S018,False,,HealthBeauty,Brand_008,179,6,กรุงเทพฯ,Educational Institution,,,,,,,0
TX0012802,U0908,P0244,4,496,08/07/2025 22:19,S033,False,,FrozenFoods,Brand_022,130,1,นครราชสีมา,Residential/Market,,,,,,,0
TX0012803,U0908,P0042,3,414,30/06/2025 19:24,S042,False,,ReadyToEat,Brand_050,137,4,อุบลราชธานี,Gas Station,,,,,,,0
TX0012804,U0908,P0140,4,706,28/07/2025 22:51,S023,False,PR0034,HealthBeauty,Brand_048,183,4,สุราษฎร์ธานี,Gas Station,Buy 1 get 1,P0140,100.0,28/06/2025 21:03,19/08/2025 21:03,,0
TX0012805,U0908,P0905,2,282,30/06/2025 02:09,S040,False,,PersonalCare,Brand_031,131,1,ชลบุรี,Residential/Market,,,,,,,0
TX0012806,U0908,P0645,1,139,17/07/2025 09:10,S010,False,,Others,Brand_022,133,3,อุบลราชธานี,Tourist Attraction,,,,,,,0
TX0012807,U0908,P0836,3,222,02/07/2025 00:37,S037,False,,ReadyToEat,Brand_006,68,10,ขอนแก่น,Educational Institution,,,,,,,0
TX0012808,U0908,P0862,3,405,03/09/2025 18:25,S050,False,,ReadyToEat,Brand_008,124,3,สงขลา,Hospital,,,,,,,0
TX0012809,U0908,P0208,5,520,13/09/2025 08:25,S016,False,,FrozenFoods,Brand_047,101,2,สุราษฎร์ธานี,Educational Institution,,,,,,,0
TX0012810,U0908,P0535,2,170,12/09/2025 08:47,S019,False,,HealthBeauty,Brand_021,87,4,สงขลา,Residential/Market,,,,,,,0
TX0012811,U0908,P0041,4,540,19/08/2025 21:13,S033,False,,ReadyToEat,Brand_021,135,1,นครราชสีมา,Residential/Market,,,,,,,0
TX0012812,U0908,P0211,4,281,18/07/2025 05:11,S003,False,,FrozenFoods,Brand_023,72,10,กรุงเทพฯ,Gas Station,,,,,,,0
