transaction_id,timestamp,tx_date,user_id,store_id,product_id,qty,price,promo_id,is_online,promo_type,discount,start_date,end_date,festival_name,festival_category,InFestival,zone,province,profile,category,brand,base_price,promo_product_id
TX0013672,2025-06-28 14:33:00,2025-06-28,U0969,S016,P0241,1,30,,,,,,,,,0,2,สุราษฎร์ธานี,Educational Institution,Snacks,Brand_002,29,
TX0013673,2025-07-04 21:03:00,2025-07-04,U0970,S001,P0418,5,405,,,,,,,,,0,3,สุราษฎร์ธานี,Residential/Market,Beverages,Brand_010,78,
TX0013674,2025-08-16 01:06:00,2025-08-16,U0970,S040,P0430,5,300,,,,,,,,,0,1,ชลบุรี,Residential/Market,DairyBakery,Brand_043,55,
TX0013675,2025-07-28 17:17:00,2025-07-28,U0970,S015,P0614,4,765,,,,,,,,,0,1,ชลบุรี,Educational Institution,HealthBeauty,Brand_019,184,
TX0013676,2025-09-08 07:46:00,2025-09-08,U0970,S031,P0701,5,210,,,,,,,,,0,3,สุราษฎร์ธานี,Factory,Snacks,Brand_038,43,
TX0013677,2025-07-09 09:05:00,2025-07-09,U0970,S049,P0951,5,129,,,,,,,,,0,8,สุราษฎร์ธานี,Factory,Beverages,Brand_011,27,
TX0013678,2025-07-22 17:02:00,2025-07-22,U0970,S007,P0434,4,430,,,,,,,,,0,10,เชียงใหม่,Hospital,ReadyToEat,Brand_025,112,
TX0013679,2025-07-30 11:37:00,2025-07-30,U0970,S011,P0299,5,411,,,,,,,,,0,9,ภูเก็ต,Tourist Attraction,Beverages,Brand_040,78,
TX0013680,2025-08-05 00:07:00,2025-08-05,U0970,S025,P0208,4,386,,,,,,,,,0,6,นนทบุรี,Entertainment Venue,FrozenFoods,Brand_047,101,
TX0013681,2025-08-16 15:48:00,2025-08-16,U0970,S045,P0986,3,251,,,,,,,,,0,10,นครราชสีมา,Gas Station,InstantFoods,Brand_013,83,
TX0013682,2025-09-22 21:35:00,2025-09-22,U0970,S048,P0139,5,493,,,,,,,เทศกาลกินเจ (Vegetarian Festival),เทศกาลไทย-จีน,1,10,กรุงเทพฯ,Gas Station,DairyBakery,Brand_045,98,
TX0013683,2025-07-20 01:23:00,2025-07-20,U0970,S033,P0662,4,91,,,,,,,,,0,1,นครราชสีมา,Residential/Market,Snacks,Brand_029,22,
TX0013684,2025-08-31 07:32:00,2025-08-31,U0970,S028,P0119,3,388,,,,,,,,,0,6,เชียงใหม่,Office,FrozenFoods,Brand_027,127,
TX0013685,2025-07-31 17:52:00,2025-07-31,U0970,S044,P0717,4,367,,,,,,,,,0,1,ขอนแก่น,Gas Station,InstantFoods,Brand_050,90,
TX0013686,2025-07-24 18:37:00,2025-07-24,U0971,S049,P0964,2,424,,,,,,,,,0,8,สุราษฎร์ธานี,Factory,PersonalCare,Brand_008,197,
TX0013687,2025-07-05 02:47:00,2025-07-05,U0971,S029,P0614,2,389,,,,,,,,,0,8,กรุงเทพฯ,Hospital,HealthBeauty,Brand_019,184,
TX0013688,2025-07-12 17:10:00,2025-07-12,U0971,S029,P0290,1,135,,,,,,,,,0,8,กรุงเทพฯ,Hospital,ReadyToEat,Brand_021,131,
TX0013689,2025-09-03 04:03:00,2025-09-03,U0971,S029,P0137,2,410,,,,,,,,,0,8,กรุงเทพฯ,Hospital,Others,Brand_008,194,
TX0013690,2025-07-23 05:48:00,2025-07-23,U0971,S021,P0819,3,97,,,,,,,,,0,1,ภูเก็ต,Transport Hub,InstantFoods,Brand_014,30,
TX0013691,2025-09-15 04:35:00,2025-09-15,U0971,S012,P0726,1,148,,,,,,,,,0,9,กรุงเทพฯ,Gas Station,HealthBeauty,Brand_018,155,
TX0013692,2025-07-12 21:11:00,2025-07-12,U0971,S043,P0801,1,106,,,,,,,,,0,8,ขอนแก่น,Gas Station,PersonalCare,Brand_039,103,
TX0013693,2025-07-16 17:42:00,2025-07-16,U0971,S011,P0898,4,749,,,,,,,,,0,9,ภูเก็ต,Tourist Attraction,Household,Brand_016,182,
TX0013694,2025-08-24 21:11:00,2025-08-24,U0971,S037,P0150,1,127,,,,,,,,,0,10,ขอนแก่น,Educational Institution,ReadyToEat,Brand_016,126,
TX0013695,2025-09-22 00:17:00,2025-09-22,U0971,S044,P0125,2,280,,,,,,,เทศกาลกินเจ (Vegetarian Festival),เทศกาลไทย-จีน,1,1,ขอนแก่น,Gas Station,FrozenFoods,Brand_050,146,
TX0013696,2025-08-24 03:10:00,2025-08-24,U0971,S030,P0074,1,130,,,,,,,,,0,2,อุบลราชธานี,Gas Station,ReadyToEat,Brand_047,128,
TX0013697,2025-09-20 13:58:00,2025-09-20,U0972,S013,P0812,5,538,,,,,,,,,0,8,สงขลา,Entertainment Venue,PersonalCare,Brand_050,109,
TX0013698,2025-09-07 14:55:00,2025-09-07,U0972,S014,P0084,2,625,,,,,,,,,0,11,สุราษฎร์ธานี,Factory,Others,Brand_029,286,
TX0013699,2025-08-18 16:26:00,2025-08-18,U0972,S005,P0662,2,45,,,,,,,,,0,10,ภูเก็ต,Tourist Attraction,Snacks,Brand_029,22,
TX0013700,2025-09-01 20:16:00,2025-09-01,U0972,S004,P0732,2,200,,,,,,,,,0,8,สุราษฎร์ธานี,Entertainment Venue,PersonalCare,Brand_011,97,
TX0013701,2025-08-06 00:21:00,2025-08-06,U0972,S026,P0948,4,112,,,,,,,,,0,1,สุราษฎร์ธานี,Transport Hub,Snacks,Brand_044,29,
TX0013702,2025-09-06 05:37:00,2025-09-06,U0972,S044,P0310,2,65,,,,,,,,,0,1,ขอนแก่น,Gas Station,Beverages,Brand_010,32,
TX0013703,2025-07-25 15:07:00,2025-07-25,U0972,S049,P0514,1,83,,,,,,,,,0,8,สุราษฎร์ธานี,Factory,Others,Brand_040,77,
TX0013704,2025-09-21 21:37:00,2025-09-21,U0972,S002,P0145,4,692,,,,,,,,,0,5,สุราษฎร์ธานี,Hospital,FrozenFoods,Brand_041,166,
TX0013705,2025-09-08 19:20:00,2025-09-08,U0972,S020,P0329,2,597,,,,,,,,,0,6,ขอนแก่น,Entertainment Venue,Others,Brand_044,297,
TX0013706,2025-09-13 14:59:00,2025-09-13,U0972,S048,P0130,1,196,,,,,,,,,0,10,กรุงเทพฯ,Gas Station,Household,Brand_003,186,
TX0013707,2025-07-01 13:31:00,2025-07-01,U0972,S024,P0969,3,108,,,,,,,,,0,12,อุบลราชธานี,Entertainment Venue,InstantFoods,Brand_040,36,
TX0013708,2025-07-14 11:35:00,2025-07-14,U0972,S011,P0076,5,835,,,,,,,,,0,9,ภูเก็ต,Tourist Attraction,Others,Brand_031,174,
TX0013709,2025-07-06 21:37:00,2025-07-06,U0972,S041,P0057,2,55,,,,,,,,,0,6,นครราชสีมา,Office,Beverages,Brand_024,27,
TX0013710,2025-08-05 19:33:00,2025-08-05,U0972,S017,P0554,4,486,,,,,,,,,0,9,นครราชสีมา,Hospital,InstantFoods,Brand_034,114,
TX0013711,2025-07-20 07:26:00,2025-07-20,U0973,S049,P0566,5,247,,,,,,,,,0,8,สุราษฎร์ธานี,Factory,InstantFoods,Brand_008,49,
TX0013712,2025-08-05 10:16:00,2025-08-05,U0973,S036,P0303,1,146,,,,,,,,,0,10,กรุงเทพฯ,Entertainment Venue,Others,Brand_047,153,
TX0013713,2025-08-28 05:42:00,2025-08-28,U0973,S016,P0987,3,168,,,,,,,,,0,2,สุราษฎร์ธานี,Educational Institution,Beverages,Brand_026,52,
TX0013714,2025-08-15 09:35:00,2025-08-15,U0973,S035,P0937,1,114,,,,,,,,,0,12,อุบลราชธานี,Gas Station,ReadyToEat,Brand_042,111,
TX0013715,2025-07-12 21:02:00,2025-07-12,U0973,S021,P0505,1,154,,,,,,,,,0,1,ภูเก็ต,Transport Hub,Others,Brand_047,145,
TX0013716,2025-06-25 00:39:00,2025-06-25,U0973,S002,P0329,1,307,,,,,,,,,0,5,สุราษฎร์ธานี,Hospital,Others,Brand_044,297,
TX0013717,2025-06-27 13:15:00,2025-06-27,U0973,S008,P0710,2,208,,,,,,,,,0,12,นนทบุรี,Educational Institution,Others,Brand_021,106,
TX0013718,2025-08-30 21:14:00,2025-08-30,U0973,S050,P0475,3,345,,,,,,,,,0,3,สงขลา,Hospital,DairyBakery,Brand_030,106,
TX0013719,2025-08-27 15:41:00,2025-08-27,U0973,S009,P0970,2,236,,,,,,,,,0,8,นครราชสีมา,Office,InstantFoods,Brand_012,118,
TX0013720,2025-06-28 23:10:00,2025-06-28,U0973,S029,P0239,2,112,,,,,,,,,0,8,กรุงเทพฯ,Hospital,DairyBakery,Brand_032,51,
TX0013721,2025-07-16 08:19:00,2025-07-16,U0973,S029,P0204,3,202,,,,,,,,,0,8,กรุงเทพฯ,Hospital,DairyBakery,Brand_048,68,
TX0013722,2025-07-03 02:27:00,2025-07-03,U0974,S010,P0654,5,459,,,,,,,,,0,3,อุบลราชธานี,Tourist Attraction,PersonalCare,Brand_038,89,
TX0013723,2025-08-31 01:18:00,2025-08-31,U0974,S037,P0276,3,89,,,,,,,,,0,10,ขอนแก่น,Educational Institution,InstantFoods,Brand_015,28,
TX0013724,2025-08-27 14:19:00,2025-08-27,U0974,S016,P0429,5,152,,,,,,,,,0,2,สุราษฎร์ธานี,Educational Institution,InstantFoods,Brand_002,32,
TX0013725,2025-09-08 01:54:00,2025-09-08,U0974,S008,P0666,3,151,,,,,,,,,0,12,นนทบุรี,Educational Institution,ReadyToEat,Brand_002,47,
TX0013726,2025-07-30 06:31:00,2025-07-30,U0974,S010,P0989,3,122,,,,,,,,,0,3,อุบลราชธานี,Tourist Attraction,InstantFoods,Brand_031,41,
TX0013727,2025-09-07 06:36:00,2025-09-07,U0974,S045,P0193,4,681,,,,,,,,,0,10,นครราชสีมา,Gas Station,HealthBeauty,Brand_029,156,
TX0013728,2025-08-31 03:47:00,2025-08-31,U0974,S008,P0739,2,113,,,,,,,,,0,12,นนทบุรี,Educational Institution,ReadyToEat,Brand_034,52,
TX0013729,2025-09-05 14:16:00,2025-09-05,U0974,S017,P0004,5,312,,,,,,,,,0,9,นครราชสีมา,Hospital,Beverages,Brand_032,58,
TX0013730,2025-07-19 05:22:00,2025-07-19,U0974,S028,P0461,3,340,,,,,,,,,0,6,เชียงใหม่,Office,Household,Brand_045,112,
TX0013731,2025-08-24 22:09:00,2025-08-24,U0974,S023,P0009,2,68,,,,,,,,,0,4,สุราษฎร์ธานี,Gas Station,Beverages,Brand_025,35,
TX0013732,2025-09-19 00:18:00,2025-09-19,U0974,S013,P0717,3,285,,,,,,,,,0,8,สงขลา,Entertainment Venue,InstantFoods,Brand_050,90,
TX0013733,2025-08-13 21:16:00,2025-08-13,U0974,S020,P0197,2,87,,,,,,,,,0,6,ขอนแก่น,Entertainment Venue,Snacks,Brand_036,44,
TX0013734,2025-09-05 17:02:00,2025-09-05,U0974,S020,P0322,1,35,,,,,,,,,0,6,ขอนแก่น,Entertainment Venue,Household,Brand_040,36,
TX0013735,2025-07-17 19:48:00,2025-07-17,U0974,S017,P0215,2,72,,,,,,,,,0,9,นครราชสีมา,Hospital,InstantFoods,Brand_010,38,
TX0013736,2025-07-06 13:05:00,2025-07-06,U0974,S044,P0832,3,266,,,,,,,,,0,1,ขอนแก่น,Gas Station,ReadyToEat,Brand_030,86,
TX0013737,2025-08-13 02:42:00,2025-08-13,U0974,S018,P0164,5,257,,,,,,,,,0,6,กรุงเทพฯ,Educational Institution,HealthBeauty,Brand_041,48,
TX0013738,2025-06-25 19:54:00,2025-06-25,U0974,S020,P0147,3,311,,,,,,,,,0,6,ขอนแก่น,Entertainment Venue,InstantFoods,Brand_020,109,
TX0013739,2025-09-13 10:49:00,2025-09-13,U0974,S035,P0890,5,258,,,,,,,,,0,12,อุบลราชธานี,Gas Station,InstantFoods,Brand_037,47,
TX0013740,2025-08-02 09:07:00,2025-08-02,U0974,S038,P0174,1,91,,,,,,,,,0,11,กรุงเทพฯ,Educational Institution,Others,Brand_006,83,
TX0013741,2025-07-17 03:18:00,2025-07-17,U0974,S008,P0997,5,446,,,,,,,,,0,12,นนทบุรี,Educational Institution,DairyBakery,Brand_003,82,
TX0013742,2025-07-17 12:23:00,2025-07-17,U0975,S049,P0606,1,60,,,,,,,,,0,8,สุราษฎร์ธานี,Factory,Snacks,Brand_024,56,
TX0013743,2025-08-07 00:55:00,2025-08-07,U0975,S030,P0772,3,493,,,,,,,,,0,2,อุบลราชธานี,Gas Station,PersonalCare,Brand_006,150,
TX0013744,2025-08-20 02:27:00,2025-08-20,U0975,S021,P0106,3,123,,,,,,,,,0,1,ภูเก็ต,Transport Hub,Snacks,Brand_041,39,
TX0013745,2025-08-09 07:18:00,2025-08-09,U0975,S001,P0293,2,227,,,,,,,,,0,3,สุราษฎร์ธานี,Residential/Market,ReadyToEat,Brand_017,115,
TX0013746,2025-09-17 13:29:00,2025-09-17,U0975,S040,P0954,3,141,,,,,,,,,0,1,ชลบุรี,Residential/Market,ReadyToEat,Brand_030,49,
TX0013747,2025-08-26 20:40:00,2025-08-26,U0975,S002,P0808,2,43,,,,,,,,,0,5,สุราษฎร์ธานี,Hospital,Snacks,Brand_040,22,
TX0013748,2025-08-24 12:02:00,2025-08-24,U0975,S014,P0455,4,85,,,,,,,,,0,11,สุราษฎร์ธานี,Factory,Snacks,Brand_027,21,
TX0013749,2025-06-29 07:06:00,2025-06-29,U0975,S013,P0431,3,357,,,,,,,,,0,8,สงขลา,Entertainment Venue,ReadyToEat,Brand_036,120,
TX0013750,2025-06-30 02:49:00,2025-06-30,U0976,S025,P0736,2,152,,,,,,,,,0,6,นนทบุรี,Entertainment Venue,HealthBeauty,Brand_008,70,
TX0013751,2025-09-16 14:07:00,2025-09-16,U0976,S015,P0250,5,246,,,,,,,,,0,1,ชลบุรี,Educational Institution,Beverages,Brand_050,45,
TX0013752,2025-07-19 06:40:00,2025-07-19,U0976,S037,P0962,4,768,,,,,,,,,0,10,ขอนแก่น,Educational Institution,HealthBeauty,Brand_010,179,
TX0013753,2025-06-25 12:51:00,2025-06-25,U0976,S010,P0094,4,206,,,,,,,,,0,3,อุบลราชธานี,Tourist Attraction,HealthBeauty,Brand_031,54,
TX0013754,2025-07-04 05:46:00,2025-07-04,U0976,S038,P0581,4,265,,,,,,,,,0,11,กรุงเทพฯ,Educational Institution,DairyBakery,Brand_020,65,
TX0013755,2025-08-23 22:30:00,2025-08-23,U0976,S038,P0143,5,596,,,,,,,,,0,11,กรุงเทพฯ,Educational Institution,PersonalCare,Brand_030,109,
TX0013756,2025-08-22 00:21:00,2025-08-22,U0976,S017,P0783,3,160,,,,,,,,,0,9,นครราชสีมา,Hospital,Snacks,Brand_034,52,
TX0013757,2025-07-23 15:06:00,2025-07-23,U0976,S001,P0378,2,50,,,,,,,,,0,3,สุราษฎร์ธานี,Residential/Market,Snacks,Brand_008,24,
TX0013758,2025-07-24 10:50:00,2025-07-24,U0976,S006,P0192,5,269,,,,,,,,,0,12,นนทบุรี,Educational Institution,Snacks,Brand_022,53,
TX0013759,2025-08-11 22:46:00,2025-08-11,U0976,S025,P0965,2,63,,,,,,,,,0,6,นนทบุรี,Entertainment Venue,Beverages,Brand_035,30,
TX0013760,2025-09-07 17:26:00,2025-09-07,U0976,S018,P0662,2,47,,,,,,,,,0,6,กรุงเทพฯ,Educational Institution,Snacks,Brand_029,22,
TX0013761,2025-07-19 14:13:00,2025-07-19,U0976,S049,P0083,4,153,,,,,,,,,0,8,สุราษฎร์ธานี,Factory,InstantFoods,Brand_046,37,
TX0013762,2025-07-20 18:40:00,2025-07-20,U0976,S044,P0941,3,114,,,,,,,,,0,1,ขอนแก่น,Gas Station,Snacks,Brand_038,37,
TX0013763,2025-09-04 11:53:00,2025-09-04,U0976,S023,P0103,3,489,,,,,,,,,0,4,สุราษฎร์ธานี,Gas Station,Household,Brand_041,169,
TX0013764,2025-08-14 03:55:00,2025-08-14,U0977,S038,P0328,3,333,,,,,,,,,0,11,กรุงเทพฯ,Educational Institution,DairyBakery,Brand_025,103,
TX0013765,2025-09-15 13:19:00,2025-09-15,U0977,S010,P0375,2,431,,,,,,,,,0,3,อุบลราชธานี,Tourist Attraction,Others,Brand_044,214,
TX0013766,2025-08-28 19:33:00,2025-08-28,U0977,S035,P0011,5,332,,,,,,,,,0,12,อุบลราชธานี,Gas Station,InstantFoods,Brand_029,67,
TX0013767,2025-09-02 20:08:00,2025-09-02,U0977,S027,P0538,1,184,,,,,,,,,0,9,กรุงเทพฯ,Educational Institution,HealthBeauty,Brand_045,181,
TX0013768,2025-07-14 11:56:00,2025-07-14,U0977,S041,P0491,5,292,,,,,,,,,0,6,นครราชสีมา,Office,Snacks,Brand_020,54,
TX0013769,2025-08-06 15:49:00,2025-08-06,U0977,S045,P0335,4,915,,,,,,,,,0,10,นครราชสีมา,Gas Station,Others,Brand_012,208,
TX0013770,2025-07-27 16:31:00,2025-07-27,U0977,S030,P0185,4,624,,,,,,,,,0,2,อุบลราชธานี,Gas Station,PersonalCare,Brand_028,163,
TX0013771,2025-07-23 19:01:00,2025-07-23,U0977,S019,P0087,2,97,,,,,,,,,0,4,สงขลา,Residential/Market,Snacks,Brand_008,50,
TX0013772,2025-07-09 11:30:00,2025-07-09,U0977,S013,P0740,5,223,,,,,,,,,0,8,สงขลา,Entertainment Venue,DairyBakery,Brand_007,41,
TX0013773,2025-09-05 10:01:00,2025-09-05,U0978,S002,P0855,4,121,,,,,,,,,0,5,สุราษฎร์ธานี,Hospital,Beverages,Brand_002,29,
TX0013774,2025-08-01 09:38:00,2025-08-01,U0978,S028,P0860,2,169,,,,,,,,,0,6,เชียงใหม่,Office,HealthBeauty,Brand_023,87,
TX0013775,2025-06-29 16:25:00,2025-06-29,U0978,S019,P0565,3,447,,,,,,,,,0,4,สงขลา,Residential/Market,Household,Brand_048,138,
TX0013776,2025-08-18 06:30:00,2025-08-18,U0978,S026,P0253,1,141,,,,,,,,,0,1,สุราษฎร์ธานี,Transport Hub,ReadyToEat,Brand_050,134,
TX0013777,2025-09-18 11:53:00,2025-09-18,U0978,S046,P0486,3,228,,,,,,,,,0,4,เชียงใหม่,Educational Institution,FrozenFoods,Brand_007,73,
TX0013778,2025-07-19 08:15:00,2025-07-19,U0978,S012,P0371,2,194,,,,,,,,,0,9,กรุงเทพฯ,Gas Station,HealthBeauty,Brand_011,90,
TX0013779,2025-09-22 03:05:00,2025-09-22,U0978,S001,P0168,5,672,,,,,,,เทศกาลกินเจ (Vegetarian Festival),เทศกาลไทย-จีน,1,3,สุราษฎร์ธานี,Residential/Market,FrozenFoods,Brand_045,132,
TX0013780,2025-09-13 11:50:00,2025-09-13,U0978,S006,P0426,5,396,,,,,,,,,0,12,นนทบุรี,Educational Institution,Beverages,Brand_008,75,
TX0013781,2025-09-08 16:15:00,2025-09-08,U0978,S030,P0079,1,156,,,,,,,,,0,2,อุบลราชธานี,Gas Station,PersonalCare,Brand_045,162,
TX0013782,2025-09-23 08:06:00,2025-09-23,U0978,S045,P0641,1,40,,,,,,,เทศกาลกินเจ (Vegetarian Festival),เทศกาลไทย-จีน,1,10,นครราชสีมา,Gas Station,InstantFoods,Brand_021,42,
TX0013783,2025-08-31 00:09:00,2025-08-31,U0978,S042,P0609,3,186,,,,,,,,,0,4,อุบลราชธานี,Gas Station,PersonalCare,Brand_013,60,
TX0013784,2025-07-28 18:51:00,2025-07-28,U0978,S005,P0753,1,48,,,,,,,,,0,10,ภูเก็ต,Tourist Attraction,Beverages,Brand_015,47,
TX0013785,2025-07-24 23:18:00,2025-07-24,U0979,S032,P0008,4,434,,,,,,,,,0,5,กรุงเทพฯ,Transport Hub,DairyBakery,Brand_022,105,
TX0013786,2025-09-06 21:32:00,2025-09-06,U0979,S010,P0932,1,306,,,,,,,,,0,3,อุบลราชธานี,Tourist Attraction,Others,Brand_026,299,
TX0013787,2025-08-14 23:03:00,2025-08-14,U0979,S032,P0947,4,85,,,,,,,,,0,5,กรุงเทพฯ,Transport Hub,Beverages,Brand_007,21,
TX0013788,2025-08-09 20:48:00,2025-08-09,U0979,S038,P0813,1,84,,,,,,,,,0,11,กรุงเทพฯ,Educational Institution,HealthBeauty,Brand_048,87,
TX0013789,2025-07-16 03:49:00,2025-07-16,U0979,S043,P0383,1,118,,,,,,,,,0,8,ขอนแก่น,Gas Station,InstantFoods,Brand_005,113,
TX0013790,2025-07-22 14:02:00,2025-07-22,U0979,S047,P0260,4,479,,,,,,,,,0,8,ภูเก็ต,Hospital,Household,Brand_028,114,
TX0013791,2025-09-17 09:14:00,2025-09-17,U0979,S020,P0736,3,208,,,,,,,,,0,6,ขอนแก่น,Entertainment Venue,HealthBeauty,Brand_008,70,
TX0013792,2025-09-09 22:26:00,2025-09-09,U0979,S018,P0262,2,61,,,,,,,9.9 Double Day,วันเลขเบิ้ล,1,6,กรุงเทพฯ,Educational Institution,Snacks,Brand_021,28,
TX0013793,2025-09-17 06:37:00,2025-09-17,U0979,S040,P0380,2,85,,,,,,,,,0,1,ชลบุรี,Residential/Market,Beverages,Brand_035,42,
TX0013794,2025-07-09 00:35:00,2025-07-09,U0979,S008,P0993,2,280,,,,,,,,,0,12,นนทบุรี,Educational Institution,PersonalCare,Brand_004,129,
TX0013795,2025-06-29 20:39:00,2025-06-29,U0979,S035,P0171,5,96,,,,,,,,,0,12,อุบลราชธานี,Gas Station,Snacks,Brand_049,19,
TX0013796,2025-08-25 07:10:00,2025-08-25,U0980,S026,P0650,5,599,,,,,,,,,0,1,สุราษฎร์ธานี,Transport Hub,InstantFoods,Brand_027,109,
TX0013797,2025-08-31 04:48:00,2025-08-31,U0980,S037,P0575,1,141,,,,,,,,,0,10,ขอนแก่น,Educational Institution,HealthBeauty,Brand_020,129,
TX0013798,2025-08-06 12:32:00,2025-08-06,U0980,S017,P0978,4,605,,,,,,,,,0,9,นครราชสีมา,Hospital,Others,Brand_020,146,
TX0013799,2025-07-26 06:20:00,2025-07-26,U0980,S012,P0745,1,265,,,,,,,,,0,9,กรุงเทพฯ,Gas Station,Others,Brand_014,276,
TX0013800,2025-09-03 19:53:00,2025-09-03,U0980,S038,P0197,2,93,,,,,,,,,0,11,กรุงเทพฯ,Educational Institution,Snacks,Brand_036,44,
TX0013801,2025-06-29 23:44:00,2025-06-29,U0980,S007,P0334,5,295,,,,,,,,,0,10,เชียงใหม่,Hospital,Household,Brand_046,55,
TX0013802,2025-08-04 17:20:00,2025-08-04,U0980,S018,P0244,3,419,,,,,,,,,0,6,กรุงเทพฯ,Educational Institution,FrozenFoods,Brand_022,130,
TX0013803,2025-09-02 16:39:00,2025-09-02,U0980,S010,P0267,4,340,,,,,,,,,0,3,อุบลราชธานี,Tourist Attraction,ReadyToEat,Brand_014,79,
TX0013804,2025-08-07 05:34:00,2025-08-07,U0980,S016,P0977,2,276,,,,,,,,,0,2,สุราษฎร์ธานี,Educational Institution,ReadyToEat,Brand_015,144,
TX0013805,2025-09-21 19:36:00,2025-09-21,U0980,S005,P0501,2,60,,,,,,,,,0,10,ภูเก็ต,Tourist Attraction,Beverages,Brand_031,28,
TX0013806,2025-07-09 13:55:00,2025-07-09,U0980,S024,P0427,1,84,,,,,,,,,0,12,อุบลราชธานี,Entertainment Venue,ReadyToEat,Brand_026,88,
TX0013807,2025-09-04 20:31:00,2025-09-04,U0980,S025,P0597,3,230,,,,,,,,,0,6,นนทบุรี,Entertainment Venue,Household,Brand_045,74,
TX0013808,2025-06-30 17:58:00,2025-06-30,U0980,S027,P0266,4,677,,,,,,,,,0,9,กรุงเทพฯ,Educational Institution,Household,Brand_040,170,
TX0013809,2025-09-04 03:02:00,2025-09-04,U0981,S044,P0233,3,278,,,,,,,,,0,1,ขอนแก่น,Gas Station,InstantFoods,Brand_004,85,
TX0013810,2025-08-26 10:53:00,2025-08-26,U0981,S006,P0773,1,37,,,,,,,,,0,12,นนทบุรี,Educational Institution,Beverages,Brand_043,34,
TX0013811,2025-07-02 16:40:00,2025-07-02,U0981,S042,P0543,4,464,,,,,,,,,0,4,อุบลราชธานี,Gas Station,PersonalCare,Brand_041,108,
TX0013812,2025-09-10 08:08:00,2025-09-10,U0981,S003,P0235,1,32,,,,,,,,,0,10,กรุงเทพฯ,Gas Station,Snacks,Brand_025,31,
TX0013813,2025-07-02 18:10:00,2025-07-02,U0981,S019,P0276,4,110,,,,,,,,,0,4,สงขลา,Residential/Market,InstantFoods,Brand_015,28,
TX0013814,2025-07-14 07:44:00,2025-07-14,U0981,S046,P0320,2,364,,,,,,,,,0,4,เชียงใหม่,Educational Institution,HealthBeauty,Brand_022,173,
TX0013815,2025-07-06 14:08:00,2025-07-06,U0981,S031,P0993,4,512,,,,,,,,,0,3,สุราษฎร์ธานี,Factory,PersonalCare,Brand_004,129,
TX0013816,2025-08-19 08:46:00,2025-08-19,U0981,S041,P0194,5,1203,,,,,,,,,0,6,นครราชสีมา,Office,Others,Brand_039,236,
TX0013817,2025-08-12 01:55:00,2025-08-12,U0981,S030,P0112,1,83,,,,,,,วันแม่แห่งชาติ (Mother's Day),วันพิเศษไทย,1,2,อุบลราชธานี,Gas Station,InstantFoods,Brand_010,77,
TX0013818,2025-06-30 19:02:00,2025-06-30,U0981,S022,P0567,2,142,,,,,,,,,0,6,นครราชสีมา,Hospital,PersonalCare,Brand_028,70,
TX0013819,2025-09-22 20:21:00,2025-09-22,U0981,S046,P0837,1,145,,,,,,,เทศกาลกินเจ (Vegetarian Festival),เทศกาลไทย-จีน,1,4,เชียงใหม่,Educational Institution,HealthBeauty,Brand_015,134,
TX0013820,2025-07-21 06:41:00,2025-07-21,U0981,S032,P0536,3,384,,,,,,,,,0,5,กรุงเทพฯ,Transport Hub,ReadyToEat,Brand_002,130,
TX0013821,2025-08-13 01:14:00,2025-08-13,U0981,S040,P0132,5,454,,,,,,,,,0,1,ชลบุรี,Residential/Market,InstantFoods,Brand_010,84,
TX0013822,2025-07-25 23:00:00,2025-07-25,U0981,S012,P0134,2,203,,,,,,,,,0,9,กรุงเทพฯ,Gas Station,DairyBakery,Brand_027,94,
TX0013823,2025-08-09 04:57:00,2025-08-09,U0981,S021,P0325,2,49,,,,,,,,,0,1,ภูเก็ต,Transport Hub,Beverages,Brand_019,24,
TX0013824,2025-07-20 05:42:00,2025-07-20,U0981,S036,P0445,4,473,,,,,,,,,0,10,กรุงเทพฯ,Entertainment Venue,Household,Brand_002,114,
TX0013825,2025-08-19 18:39:00,2025-08-19,U0981,S010,P0438,3,61,,,,,,,,,0,3,อุบลราชธานี,Tourist Attraction,Snacks,Brand_020,19,
TX0013826,2025-09-17 15:16:00,2025-09-17,U0981,S014,P0837,5,695,,,,,,,,,0,11,สุราษฎร์ธานี,Factory,HealthBeauty,Brand_015,134,
TX0013827,2025-08-13 21:05:00,2025-08-13,U0981,S020,P0566,5,249,,,,,,,,,0,6,ขอนแก่น,Entertainment Venue,InstantFoods,Brand_008,49,
TX0013828,2025-07-24 19:22:00,2025-07-24,U0981,S003,P0078,1,114,,,,,,,,,0,10,กรุงเทพฯ,Gas Station,DairyBakery,Brand_002,110,
TX0013829,2025-07-03 01:54:00,2025-07-03,U0981,S013,P0792,3,164,,,,,,,,,0,8,สงขลา,Entertainment Venue,ReadyToEat,Brand_046,53,
TX0013830,2025-08-07 23:42:00,2025-08-07,U0982,S008,P0099,5,610,,,,,,,,,0,12,นนทบุรี,Educational Institution,ReadyToEat,Brand_025,120,
TX0013831,2025-09-04 19:03:00,2025-09-04,U0982,S023,P0669,3,122,,,,,,,,,0,4,สุราษฎร์ธานี,Gas Station,HealthBeauty,Brand_013,40,
TX0013832,2025-09-16 21:57:00,2025-09-16,U0982,S006,P0314,1,30,,,,,,,,,0,12,นนทบุรี,Educational Institution,InstantFoods,Brand_045,30,
