transaction_id,user_id,product_id,qty,price,timestamp,store_id,is_online,products.category,products.brand,products.base_price,stores.zone,stores.province,stores.profile,promo_id
PMTX0004229,U0709,P0792,5,230,19/7/2025 5:29,S009,FALSE,ReadyToEat,Brand_046,53,8,นครราชสีมา,Office,PR0040
PMTX0004313,U0722,P0380,3,61,2/8/2025 13:23,S009,FALSE,Beverages,Brand_035,42,8,นครราชสีมา,Office,PR0048
PMTX0004553,U0764,P0623,1,65,11/9/2025 12:31,S009,FALSE,PersonalCare,Brand_035,123,8,นครราชสีมา,Office,PR0088
PMTX0004572,U0767,P0685,5,555,3/7/2025 15:16,S009,FALSE,Household,Brand_017,128,8,นครราชสีมา,Office,PR0029
PMTX0004597,U0771,P0656,3,111,3/9/2025 10:17,S009,FALSE,ReadyToEat,Brand_007,75,8,นครราชสีมา,Office,PR0084
PMTX0004803,U0809,P0156,2,85,1/7/2025 4:28,S009,FALSE,InstantFoods,Brand_028,47,8,นครราชสีมา,Office,PR0055
PMTX0004805,U0810,P0269,2,44,19/9/2025 14:16,S009,FALSE,HealthBeauty,Brand_036,41,8,นครราชสีมา,Office,PR0039
PMTX0004853,U0818,P0587,3,252,16/9/2025 14:48,S009,FALSE,Household,Brand_020,169,8,นครราชสีมา,Office,PR0083
PMTX0004967,U0837,P0980,1,41,25/8/2025 13:25,S009,FALSE,Snacks,Brand_014,40,8,นครราชสีมา,Office,PR0078
PMTX0005031,U0850,P0183,5,62,12/9/2025 21:33,S009,FALSE,Snacks,Brand_008,16,8,นครราชสีมา,Office,PR0068
PMTX0005110,U0861,P0445,3,304,10/9/2025 9:36,S009,FALSE,Household,Brand_002,114,8,นครราชสีมา,Office,PR0062
PMTX0005113,U0862,P0326,3,42,20/8/2025 1:18,S009,FALSE,Snacks,Brand_016,22,8,นครราชสีมา,Office,PR0065
PMTX0005177,U0872,P0726,4,368,23/7/2025 4:17,S009,FALSE,HealthBeauty,Brand_018,155,8,นครราชสีมา,Office,PR0071
PMTX0005224,U0880,P0140,5,469,30/6/2025 2:34,S009,FALSE,HealthBeauty,Brand_048,183,8,นครราชสีมา,Office,PR0034
PMTX0005334,U0896,P0745,1,148,25/8/2025 13:48,S009,FALSE,Others,Brand_014,276,8,นครราชสีมา,Office,PR0008
PMTX0005339,U0897,P0745,4,568,20/8/2025 18:51,S009,FALSE,Others,Brand_014,276,8,นครราชสีมา,Office,PR0008
PMTX0005340,U0898,P0441,3,81,7/8/2025 8:14,S009,FALSE,Snacks,Brand_008,35,8,นครราชสีมา,Office,PR0003
PMTX0005381,U0904,P0012,1,195,22/9/2025 14:30,S009,FALSE,Others,Brand_050,281,8,นครราชสีมา,Office,PR0025
PMTX0005501,U0923,P0780,2,56,4/8/2025 11:05,S009,FALSE,InstantFoods,Brand_030,38,8,นครราชสีมา,Office,PR0043
PMTX0005701,U0951,P0993,3,305,25/8/2025 9:32,S009,FALSE,PersonalCare,Brand_004,129,8,นครราชสีมา,Office,PR0076
PMTX0005788,U0967,P0911,3,171,30/7/2025 0:07,S009,FALSE,InstantFoods,Brand_031,84,8,นครราชสีมา,Office,PR0027
PMTX0005805,U0969,P0810,2,54,13/8/2025 17:04,S009,FALSE,Snacks,Brand_041,40,8,นครราชสีมา,Office,PR0081
PMTX0005819,U0972,P0975,4,330,5/9/2025 14:54,S009,FALSE,Others,Brand_028,136,8,นครราชสีมา,Office,PR0100
PMTX0005831,U0974,P0964,3,294,12/8/2025 18:42,S009,FALSE,PersonalCare,Brand_008,197,8,นครราชสีมา,Office,PR0095
PMTX0005916,U0988,P0069,3,357,24/8/2025 12:28,S009,FALSE,FrozenFoods,Brand_012,135,8,นครราชสีมา,Office,PR0031
PMTX0000035,U0007,P0402,2,149,18/7/2025 5:07,S033,FALSE,FrozenFoods,Brand_006,150,1,นครราชสีมา,Residential/Market,PR0085
PMTX0000105,U0020,P0107,3,90,1/8/2025 16:08,S033,FALSE,Household,Brand_026,38,1,นครราชสีมา,Residential/Market,PR0006
PMTX0000324,U0051,P0097,4,161,24/8/2025 4:01,S033,FALSE,Snacks,Brand_031,50,1,นครราชสีมา,Residential/Market,PR0036
PMTX0000397,U0064,P0780,3,84,4/8/2025 19:07,S033,FALSE,InstantFoods,Brand_030,38,1,นครราชสีมา,Residential/Market,PR0043
PMTX0000441,U0071,P0182,5,535,22/8/2025 4:32,S033,FALSE,ReadyToEat,Brand_046,148,1,นครราชสีมา,Residential/Market,PR0067
PMTX0000508,U0081,P0182,3,323,18/8/2025 23:38,S033,FALSE,ReadyToEat,Brand_046,148,1,นครราชสีมา,Residential/Market,PR0067
PMTX0000602,U0098,P0975,3,257,4/9/2025 7:04,S033,FALSE,Others,Brand_028,136,1,นครราชสีมา,Residential/Market,PR0100
PMTX0000632,U0104,P0097,2,77,24/8/2025 16:46,S033,FALSE,Snacks,Brand_031,50,1,นครราชสีมา,Residential/Market,PR0036
PMTX0000671,U0109,P0445,5,493,7/9/2025 1:08,S033,FALSE,Household,Brand_002,114,1,นครราชสีมา,Residential/Market,PR0062
PMTX0000694,U0114,P0156,2,83,2/7/2025 9:11,S033,FALSE,InstantFoods,Brand_028,47,1,นครราชสีมา,Residential/Market,PR0055
PMTX0000734,U0120,P0598,1,61,1/8/2025 0:30,S033,FALSE,DairyBakery,Brand_002,110,1,นครราชสีมา,Residential/Market,PR0061
PMTX0000833,U0137,P0107,5,145,11/9/2025 12:51,S033,FALSE,Household,Brand_026,38,1,นครราชสีมา,Residential/Market,PR0006
PMTX0000842,U0138,P0492,2,127,10/9/2025 20:42,S033,FALSE,DairyBakery,Brand_014,78,1,นครราชสีมา,Residential/Market,PR0080
PMTX0001030,U0167,P0441,4,106,8/8/2025 18:15,S033,FALSE,Snacks,Brand_008,35,1,นครราชสีมา,Residential/Market,PR0003
PMTX0001140,U0185,P0434,3,224,13/8/2025 14:05,S033,FALSE,ReadyToEat,Brand_025,112,1,นครราชสีมา,Residential/Market,PR0045
PMTX0001206,U0197,P0097,1,39,5/9/2025 12:53,S033,FALSE,Snacks,Brand_031,50,1,นครราชสีมา,Residential/Market,PR0036
PMTX0001318,U0217,P0326,4,57,30/8/2025 8:41,S033,FALSE,Snacks,Brand_016,22,1,นครราชสีมา,Residential/Market,PR0065
PMTX0001376,U0225,P0980,3,58,18/9/2025 2:46,S033,FALSE,Snacks,Brand_014,40,1,นครราชสีมา,Residential/Market,PR0078
PMTX0001411,U0231,P0527,2,281,11/9/2025 19:44,S033,FALSE,Others,Brand_028,193,1,นครราชสีมา,Residential/Market,PR0026
PMTX0001425,U0233,P0445,3,307,1/9/2025 12:25,S033,FALSE,Household,Brand_002,114,1,นครราชสีมา,Residential/Market,PR0062
PMTX0001448,U0236,P0623,1,64,11/9/2025 23:49,S033,FALSE,PersonalCare,Brand_035,123,1,นครราชสีมา,Residential/Market,PR0088
PMTX0001467,U0238,P0962,4,431,8/8/2025 14:59,S033,FALSE,HealthBeauty,Brand_010,179,1,นครราชสีมา,Residential/Market,PR0011
PMTX0001523,U0247,P0648,3,199,7/7/2025 19:39,S033,FALSE,FrozenFoods,Brand_002,105,1,นครราชสีมา,Residential/Market,PR0091
PMTX0001542,U0250,P0772,5,604,6/7/2025 5:38,S033,FALSE,PersonalCare,Brand_006,150,1,นครราชสีมา,Residential/Market,PR0056
PMTX0001588,U0258,P0297,4,248,17/8/2025 16:35,S033,FALSE,FrozenFoods,Brand_013,127,1,นครราชสีมา,Residential/Market,PR0073
PMTX0001699,U0278,P0516,1,75,7/8/2025 15:13,S033,FALSE,Household,Brand_017,107,1,นครราชสีมา,Residential/Market,PR0049
PMTX0001712,U0280,P0445,3,303,4/9/2025 22:54,S033,FALSE,Household,Brand_002,114,1,นครราชสีมา,Residential/Market,PR0062
PMTX0001814,U0295,P0105,4,357,31/8/2025 0:22,S033,FALSE,Others,Brand_044,181,1,นครราชสีมา,Residential/Market,PR0060
PMTX0001925,U0311,P0812,4,304,15/9/2025 10:03,S033,FALSE,PersonalCare,Brand_050,109,1,นครราชสีมา,Residential/Market,PR0079
PMTX0001992,U0322,P0751,1,29,16/9/2025 22:46,S033,FALSE,Snacks,Brand_007,58,1,นครราชสีมา,Residential/Market,PR0063
PMTX0002055,U0333,P0337,5,315,20/7/2025 22:52,S033,FALSE,ReadyToEat,Brand_013,101,1,นครราชสีมา,Residential/Market,PR0019
PMTX0002093,U0340,P0217,1,190,25/8/2025 15:23,S033,FALSE,Others,Brand_018,292,1,นครราชสีมา,Residential/Market,PR0014
PMTX0002112,U0342,P0958,3,136,15/9/2025 0:36,S033,FALSE,DairyBakery,Brand_016,66,1,นครราชสีมา,Residential/Market,PR0072
PMTX0002390,U0390,P0277,2,102,6/8/2025 9:44,S033,FALSE,PersonalCare,Brand_018,72,1,นครราชสีมา,Residential/Market,PR0002
PMTX0002444,U0399,P0810,4,114,8/9/2025 8:32,S033,FALSE,Snacks,Brand_041,40,1,นครราชสีมา,Residential/Market,PR0081
PMTX0002466,U0402,P0495,3,41,29/7/2025 19:04,S033,FALSE,InstantFoods,Brand_036,27,1,นครราชสีมา,Residential/Market,PR0052
PMTX0002483,U0405,P0911,3,176,11/7/2025 15:21,S033,FALSE,InstantFoods,Brand_031,84,1,นครราชสีมา,Residential/Market,PR0027
PMTX0002502,U0408,P0182,4,425,6/9/2025 8:55,S033,FALSE,ReadyToEat,Brand_046,148,1,นครราชสีมา,Residential/Market,PR0067
PMTX0002527,U0412,P0965,4,79,1/8/2025 16:39,S033,FALSE,Beverages,Brand_035,30,1,นครราชสีมา,Residential/Market,PR0033
PMTX0002580,U0419,P0422,1,139,17/7/2025 19:46,S033,FALSE,FrozenFoods,Brand_036,162,1,นครราชสีมา,Residential/Market,PR0023
PMTX0002634,U0430,P0663,3,444,18/8/2025 20:13,S033,FALSE,Others,Brand_013,284,1,นครราชสีมา,Residential/Market,PR0044
PMTX0002709,U0443,P0792,3,133,28/7/2025 4:19,S033,FALSE,ReadyToEat,Brand_046,53,1,นครราชสีมา,Residential/Market,PR0040
PMTX0002730,U0447,P0746,3,322,15/8/2025 12:52,S033,FALSE,FrozenFoods,Brand_027,147,1,นครราชสีมา,Residential/Market,PR0028
PMTX0002782,U0454,P0492,5,311,15/9/2025 19:07,S033,FALSE,DairyBakery,Brand_014,78,1,นครราชสีมา,Residential/Market,PR0080
PMTX0002783,U0454,P0751,4,121,21/9/2025 15:57,S033,FALSE,Snacks,Brand_007,58,1,นครราชสีมา,Residential/Market,PR0063
PMTX0002801,U0458,P0105,1,184,30/8/2025 11:54,S033,FALSE,Others,Brand_044,181,1,นครราชสีมา,Residential/Market,PR0060
PMTX0002811,U0459,P0156,2,84,30/6/2025 15:29,S033,FALSE,InstantFoods,Brand_028,47,1,นครราชสีมา,Residential/Market,PR0055
PMTX0002839,U0465,P0067,1,68,7/8/2025 14:37,S033,FALSE,InstantFoods,Brand_023,95,1,นครราชสีมา,Residential/Market,PR0093
PMTX0002982,U0489,P0598,3,183,31/7/2025 4:40,S033,FALSE,DairyBakery,Brand_002,110,1,นครราชสีมา,Residential/Market,PR0061
PMTX0003045,U0500,P0434,4,292,18/8/2025 10:55,S033,FALSE,ReadyToEat,Brand_025,112,1,นครราชสีมา,Residential/Market,PR0045
PMTX0003054,U0503,P0404,4,464,3/9/2025 0:16,S033,FALSE,HealthBeauty,Brand_024,163,1,นครราชสีมา,Residential/Market,PR0077
PMTX0003116,U0513,P0380,5,102,8/8/2025 1:18,S033,FALSE,Beverages,Brand_035,42,1,นครราชสีมา,Residential/Market,PR0048
PMTX0003119,U0513,P0189,1,82,13/9/2025 3:41,S033,FALSE,DairyBakery,Brand_023,93,1,นครราชสีมา,Residential/Market,PR0015
PMTX0003198,U0532,P0445,1,103,5/9/2025 15:43,S033,FALSE,Household,Brand_002,114,1,นครราชสีมา,Residential/Market,PR0062
PMTX0003247,U0540,P0322,3,61,20/8/2025 5:08,S033,FALSE,Household,Brand_040,36,1,นครราชสีมา,Residential/Market,PR0094
PMTX0003309,U0550,P0650,1,106,20/7/2025 0:59,S033,FALSE,InstantFoods,Brand_027,109,1,นครราชสีมา,Residential/Market,PR0030
PMTX0003403,U0569,P0337,5,313,9/8/2025 7:08,S033,FALSE,ReadyToEat,Brand_013,101,1,นครราชสีมา,Residential/Market,PR0019
PMTX0003474,U0580,P0402,4,295,7/8/2025 1:36,S033,FALSE,FrozenFoods,Brand_006,150,1,นครราชสีมา,Residential/Market,PR0085
PMTX0003656,U0612,P0338,3,127,4/7/2025 6:56,S033,FALSE,Others,Brand_008,67,1,นครราชสีมา,Residential/Market,PR0035
PMTX0003684,U0615,P0202,2,58,6/8/2025 17:48,S033,FALSE,Snacks,Brand_006,39,1,นครราชสีมา,Residential/Market,PR0075
PMTX0003719,U0623,P0648,3,209,12/7/2025 2:33,S033,FALSE,FrozenFoods,Brand_002,105,1,นครราชสีมา,Residential/Market,PR0091
PMTX0003750,U0630,P0183,3,36,15/8/2025 21:35,S033,FALSE,Snacks,Brand_008,16,1,นครราชสีมา,Residential/Market,PR0068
PMTX0003779,U0635,P0704,5,89,24/7/2025 4:32,S033,FALSE,Beverages,Brand_048,23,1,นครราชสีมา,Residential/Market,PR0054
PMTX0003822,U0642,P0255,4,304,7/8/2025 17:37,S033,FALSE,HealthBeauty,Brand_026,142,1,นครราชสีมา,Residential/Market,PR0013
PMTX0003839,U0644,P0726,2,186,25/7/2025 2:08,S033,FALSE,HealthBeauty,Brand_018,155,1,นครราชสีมา,Residential/Market,PR0071
PMTX0003845,U0645,P0810,3,82,27/8/2025 7:37,S033,FALSE,Snacks,Brand_041,40,1,นครราชสีมา,Residential/Market,PR0081
PMTX0003886,U0651,P0772,2,253,18/7/2025 4:17,S033,FALSE,PersonalCare,Brand_006,150,1,นครราชสีมา,Residential/Market,PR0056
PMTX0004029,U0679,P0291,1,60,15/8/2025 3:21,S033,FALSE,InstantFoods,Brand_036,59,1,นครราชสีมา,Residential/Market,PR0005
PMTX0004049,U0683,P0217,2,377,25/8/2025 4:25,S033,FALSE,Others,Brand_018,292,1,นครราชสีมา,Residential/Market,PR0014
PMTX0004090,U0689,P0841,3,163,15/8/2025 8:53,S033,FALSE,FrozenFoods,Brand_037,107,1,นครราชสีมา,Residential/Market,PR0009
PMTX0004291,U0719,P0482,1,82,2/7/2025 18:06,S033,FALSE,ReadyToEat,Brand_004,106,1,นครราชสีมา,Residential/Market,PR0082
PMTX0004334,U0725,P0911,4,229,6/7/2025 14:25,S033,FALSE,InstantFoods,Brand_031,84,1,นครราชสีมา,Residential/Market,PR0027
PMTX0004423,U0742,P0738,1,73,30/8/2025 18:56,S033,FALSE,HealthBeauty,Brand_047,84,1,นครราชสีมา,Residential/Market,PR0017
PMTX0004526,U0760,P0506,3,174,31/7/2025 17:45,S033,FALSE,InstantFoods,Brand_008,117,1,นครราชสีมา,Residential/Market,PR0050
PMTX0004534,U0762,P0269,3,64,18/9/2025 9:37,S033,FALSE,HealthBeauty,Brand_036,41,1,นครราชสีมา,Residential/Market,PR0039
PMTX0004661,U0782,P0128,4,452,27/8/2025 2:57,S033,FALSE,HealthBeauty,Brand_029,182,1,นครราชสีมา,Residential/Market,PR0024
PMTX0004704,U0791,P0402,2,148,28/7/2025 23:44,S033,FALSE,FrozenFoods,Brand_006,150,1,นครราชสีมา,Residential/Market,PR0085
PMTX0004971,U0837,P0128,2,230,29/8/2025 4:32,S033,FALSE,HealthBeauty,Brand_029,182,1,นครราชสีมา,Residential/Market,PR0024
PMTX0005004,U0846,P0105,3,265,26/8/2025 2:32,S033,FALSE,Others,Brand_044,181,1,นครราชสีมา,Residential/Market,PR0060
PMTX0005011,U0847,P0663,1,142,20/9/2025 16:19,S033,FALSE,Others,Brand_013,284,1,นครราชสีมา,Residential/Market,PR0044
PMTX0005073,U0856,P0338,2,82,30/6/2025 0:24,S033,FALSE,Others,Brand_008,67,1,นครราชสีมา,Residential/Market,PR0035
PMTX0005093,U0859,P0993,4,408,10/9/2025 1:56,S033,FALSE,PersonalCare,Brand_004,129,1,นครราชสีมา,Residential/Market,PR0076
PMTX0005162,U0870,P0291,2,57,3/8/2025 22:38,S033,FALSE,InstantFoods,Brand_036,59,1,นครราชสีมา,Residential/Market,PR0005
PMTX0005225,U0881,P0738,1,75,1/9/2025 6:52,S033,FALSE,HealthBeauty,Brand_047,84,1,นครราชสีมา,Residential/Market,PR0017
PMTX0005259,U0886,P0790,4,185,26/8/2025 9:06,S033,FALSE,PersonalCare,Brand_040,56,1,นครราชสีมา,Residential/Market,PR0001
PMTX0005292,U0891,P0527,3,420,26/8/2025 16:16,S033,FALSE,Others,Brand_028,193,1,นครราชสีมา,Residential/Market,PR0026
PMTX0005298,U0891,P0217,2,378,24/8/2025 16:01,S033,FALSE,Others,Brand_018,292,1,นครราชสีมา,Residential/Market,PR0014
PMTX0005329,U0895,P0943,1,59,15/7/2025 22:50,S033,FALSE,ReadyToEat,Brand_009,60,1,นครราชสีมา,Residential/Market,PR0042
PMTX0005395,U0906,P0183,3,36,13/9/2025 15:54,S033,FALSE,Snacks,Brand_008,16,1,นครราชสีมา,Residential/Market,PR0068
PMTX0005464,U0917,P0144,3,125,1/7/2025 12:10,S033,FALSE,Snacks,Brand_007,52,1,นครราชสีมา,Residential/Market,PR0046
PMTX0005474,U0918,P0402,3,223,16/7/2025 11:34,S033,FALSE,FrozenFoods,Brand_006,150,1,นครราชสีมา,Residential/Market,PR0085
PMTX0005488,U0921,P0648,1,67,9/7/2025 23:58,S033,FALSE,FrozenFoods,Brand_002,105,1,นครราชสีมา,Residential/Market,PR0091
PMTX0005561,U0931,P0409,5,466,31/7/2025 23:49,S033,FALSE,Household,Brand_043,106,1,นครราชสีมา,Residential/Market,PR0099
PMTX0005791,U0967,P0794,4,221,31/8/2025 14:06,S033,FALSE,Household,Brand_035,101,1,นครราชสีมา,Residential/Market,PR0096
PMTX0005855,U0978,P0691,5,601,1/8/2025 2:58,S033,FALSE,Household,Brand_013,165,1,นครราชสีมา,Residential/Market,PR0053
PMTX0005879,U0982,P0745,4,576,19/8/2025 7:07,S033,FALSE,Others,Brand_014,276,1,นครราชสีมา,Residential/Market,PR0008
PMTX0005894,U0984,P0202,3,89,16/8/2025 4:40,S033,FALSE,Snacks,Brand_006,39,1,นครราชสีมา,Residential/Market,PR0075
PMTX0005956,U0998,P0097,4,154,23/8/2025 4:59,S033,FALSE,Snacks,Brand_031,50,1,นครราชสีมา,Residential/Market,PR0036
PMTX0000001,U0001,P0650,5,266,28/7/2025 9:14,S028,FALSE,InstantFoods,Brand_027,109,6,เชียงใหม่,Office,PR0030
PMTX0000053,U0010,P0738,4,291,23/8/2025 6:26,S028,FALSE,HealthBeauty,Brand_047,84,6,เชียงใหม่,Office,PR0017
PMTX0000159,U0026,P0745,1,143,28/8/2025 10:54,S028,FALSE,Others,Brand_014,276,6,เชียงใหม่,Office,PR0008
PMTX0000175,U0028,P0692,1,76,26/6/2025 5:20,S028,FALSE,ReadyToEat,Brand_037,93,6,เชียงใหม่,Office,PR0020
PMTX0000184,U0030,P0790,1,47,27/8/2025 11:09,S028,FALSE,PersonalCare,Brand_040,56,6,เชียงใหม่,Office,PR0001
PMTX0000210,U0035,P0977,2,143,29/8/2025 15:45,S028,FALSE,ReadyToEat,Brand_015,144,6,เชียงใหม่,Office,PR0051
PMTX0000243,U0039,P0441,1,26,25/8/2025 23:26,S028,FALSE,Snacks,Brand_008,35,6,เชียงใหม่,Office,PR0003
PMTX0000272,U0043,P0962,3,338,17/7/2025 19:38,S028,FALSE,HealthBeauty,Brand_010,179,6,เชียงใหม่,Office,PR0011
PMTX0000279,U0044,P0277,3,146,6/8/2025 10:36,S028,FALSE,PersonalCare,Brand_018,72,6,เชียงใหม่,Office,PR0002
PMTX0000547,U0088,P0738,4,304,27/8/2025 6:29,S028,FALSE,HealthBeauty,Brand_047,84,6,เชียงใหม่,Office,PR0017
PMTX0000580,U0095,P0182,4,428,18/9/2025 8:08,S028,FALSE,ReadyToEat,Brand_046,148,6,เชียงใหม่,Office,PR0067
PMTX0000594,U0098,P0473,3,162,19/8/2025 12:07,S028,FALSE,Household,Brand_039,59,6,เชียงใหม่,Office,PR0064
PMTX0000663,U0109,P0640,2,329,30/8/2025 7:14,S028,FALSE,Others,Brand_037,199,6,เชียงใหม่,Office,PR0004
PMTX0000745,U0123,P0640,3,498,2/9/2025 8:52,S028,FALSE,Others,Brand_037,199,6,เชียงใหม่,Office,PR0004
PMTX0000773,U0129,P0482,2,166,28/6/2025 10:56,S028,FALSE,ReadyToEat,Brand_004,106,6,เชียงใหม่,Office,PR0082
PMTX0000840,U0138,P0492,4,245,13/9/2025 1:50,S028,FALSE,DairyBakery,Brand_014,78,6,เชียงใหม่,Office,PR0080
PMTX0000872,U0142,P0156,1,41,1/7/2025 23:59,S028,FALSE,InstantFoods,Brand_028,47,6,เชียงใหม่,Office,PR0055
PMTX0000893,U0147,P0217,3,564,30/8/2025 19:21,S028,FALSE,Others,Brand_018,292,6,เชียงใหม่,Office,PR0014
PMTX0000970,U0157,P0726,1,90,20/8/2025 6:28,S028,FALSE,HealthBeauty,Brand_018,155,6,เชียงใหม่,Office,PR0071
PMTX0001024,U0166,P0097,1,39,1/9/2025 3:10,S028,FALSE,Snacks,Brand_031,50,6,เชียงใหม่,Office,PR0036
PMTX0001086,U0177,P0801,4,301,12/9/2025 12:58,S028,FALSE,PersonalCare,Brand_039,103,6,เชียงใหม่,Office,PR0018
PMTX0001122,U0182,P0810,2,57,9/9/2025 17:00,S028,FALSE,Snacks,Brand_041,40,6,เชียงใหม่,Office,PR0081
PMTX0001177,U0193,P0067,2,135,29/7/2025 5:50,S028,FALSE,InstantFoods,Brand_023,95,6,เชียงใหม่,Office,PR0093
PMTX0001207,U0197,P0726,1,91,2/8/2025 20:31,S028,FALSE,HealthBeauty,Brand_018,155,6,เชียงใหม่,Office,PR0071
PMTX0001211,U0198,P0297,5,326,2/8/2025 0:37,S028,FALSE,FrozenFoods,Brand_013,127,6,เชียงใหม่,Office,PR0073
PMTX0001298,U0213,P0297,4,251,19/8/2025 4:07,S028,FALSE,FrozenFoods,Brand_013,127,6,เชียงใหม่,Office,PR0073
PMTX0001350,U0221,P0114,3,34,11/8/2025 11:55,S028,FALSE,Snacks,Brand_043,19,6,เชียงใหม่,Office,PR0010
PMTX0001364,U0223,P0639,2,101,28/7/2025 20:16,S028,FALSE,InstantFoods,Brand_050,103,6,เชียงใหม่,Office,PR0021
PMTX0001398,U0229,P0623,2,127,11/9/2025 3:42,S028,FALSE,PersonalCare,Brand_035,123,6,เชียงใหม่,Office,PR0088
PMTX0001464,U0238,P0965,2,38,1/8/2025 8:55,S028,FALSE,Beverages,Brand_035,30,6,เชียงใหม่,Office,PR0033
PMTX0001510,U0245,P0322,5,101,20/8/2025 3:31,S028,FALSE,Household,Brand_040,36,6,เชียงใหม่,Office,PR0094
PMTX0001556,U0251,P0841,5,264,20/8/2025 7:13,S028,FALSE,FrozenFoods,Brand_037,107,6,เชียงใหม่,Office,PR0009
PMTX0001701,U0279,P0993,3,313,17/8/2025 12:47,S028,FALSE,PersonalCare,Brand_004,129,6,เชียงใหม่,Office,PR0076
PMTX0001742,U0284,P0810,3,83,15/8/2025 4:07,S028,FALSE,Snacks,Brand_041,40,6,เชียงใหม่,Office,PR0081
PMTX0001770,U0288,P0911,1,56,2/7/2025 2:06,S028,FALSE,InstantFoods,Brand_031,84,6,เชียงใหม่,Office,PR0027
PMTX0001803,U0293,P0473,5,266,12/8/2025 10:25,S028,FALSE,Household,Brand_039,59,6,เชียงใหม่,Office,PR0064
PMTX0001934,U0312,P0269,4,85,18/9/2025 23:01,S028,FALSE,HealthBeauty,Brand_036,41,6,เชียงใหม่,Office,PR0039
PMTX0002014,U0326,P0255,3,230,4/8/2025 4:15,S028,FALSE,HealthBeauty,Brand_026,142,6,เชียงใหม่,Office,PR0013
PMTX0002100,U0341,P0182,2,216,17/9/2025 17:41,S028,FALSE,ReadyToEat,Brand_046,148,6,เชียงใหม่,Office,PR0067
PMTX0002114,U0343,P0870,3,234,9/8/2025 1:46,S028,FALSE,ReadyToEat,Brand_035,115,6,เชียงใหม่,Office,PR0070
PMTX0002208,U0358,P0128,1,114,29/8/2025 20:36,S028,FALSE,HealthBeauty,Brand_029,182,6,เชียงใหม่,Office,PR0024
PMTX0002242,U0362,P0648,4,274,8/7/2025 9:07,S028,FALSE,FrozenFoods,Brand_002,105,6,เชียงใหม่,Office,PR0091
PMTX0002325,U0377,P0671,1,69,25/8/2025 14:33,S028,FALSE,FrozenFoods,Brand_049,112,6,เชียงใหม่,Office,PR0047
PMTX0002352,U0383,P0404,2,226,14/9/2025 7:05,S028,FALSE,HealthBeauty,Brand_024,163,6,เชียงใหม่,Office,PR0077
PMTX0002470,U0403,P0337,3,187,29/8/2025 8:24,S028,FALSE,ReadyToEat,Brand_013,101,6,เชียงใหม่,Office,PR0019
PMTX0002547,U0414,P0449,2,187,18/7/2025 9:01,S028,FALSE,ReadyToEat,Brand_003,143,6,เชียงใหม่,Office,PR0022
PMTX0002606,U0425,P0650,2,106,22/8/2025 12:53,S028,FALSE,InstantFoods,Brand_027,109,6,เชียงใหม่,Office,PR0030
PMTX0002688,U0440,P0495,1,27,28/7/2025 3:14,S028,FALSE,InstantFoods,Brand_036,27,6,เชียงใหม่,Office,PR0052
PMTX0002784,U0454,P0144,1,41,4/7/2025 3:31,S028,FALSE,Snacks,Brand_007,52,6,เชียงใหม่,Office,PR0046
PMTX0002911,U0478,P0156,3,126,30/6/2025 3:55,S028,FALSE,InstantFoods,Brand_028,47,6,เชียงใหม่,Office,PR0055
PMTX0003059,U0503,P0911,1,57,4/8/2025 3:00,S028,FALSE,InstantFoods,Brand_031,84,6,เชียงใหม่,Office,PR0027
PMTX0003100,U0511,P0434,3,228,13/8/2025 14:14,S028,FALSE,ReadyToEat,Brand_025,112,6,เชียงใหม่,Office,PR0045
PMTX0003162,U0524,P0061,2,36,12/7/2025 0:56,S028,FALSE,Beverages,Brand_024,23,6,เชียงใหม่,Office,PR0012
PMTX0003168,U0525,P0338,4,162,6/7/2025 11:59,S028,FALSE,Others,Brand_008,67,6,เชียงใหม่,Office,PR0035
PMTX0003183,U0529,P0812,5,391,14/9/2025 12:51,S028,FALSE,PersonalCare,Brand_050,109,6,เชียงใหม่,Office,PR0079
PMTX0003207,U0534,P0792,5,224,29/6/2025 20:50,S028,FALSE,ReadyToEat,Brand_046,53,6,เชียงใหม่,Office,PR0040
PMTX0003388,U0565,P0934,2,273,14/8/2025 7:39,S028,FALSE,Household,Brand_034,184,6,เชียงใหม่,Office,PR0086
PMTX0003462,U0579,P0277,2,99,17/7/2025 19:16,S028,FALSE,PersonalCare,Brand_018,72,6,เชียงใหม่,Office,PR0002
PMTX0003499,U0585,P0746,3,324,16/8/2025 22:25,S028,FALSE,FrozenFoods,Brand_027,147,6,เชียงใหม่,Office,PR0028
PMTX0003553,U0597,P0685,2,215,29/6/2025 12:24,S028,FALSE,Household,Brand_017,128,6,เชียงใหม่,Office,PR0029
PMTX0003696,U0619,P0492,3,190,17/9/2025 8:11,S028,FALSE,DairyBakery,Brand_014,78,6,เชียงใหม่,Office,PR0080
PMTX0003744,U0628,P0810,1,27,1/9/2025 22:56,S028,FALSE,Snacks,Brand_041,40,6,เชียงใหม่,Office,PR0081
PMTX0003857,U0646,P0964,5,507,13/8/2025 9:19,S028,FALSE,PersonalCare,Brand_008,197,6,เชียงใหม่,Office,PR0095
PMTX0004265,U0714,P0812,1,77,14/9/2025 14:29,S028,FALSE,PersonalCare,Brand_050,109,6,เชียงใหม่,Office,PR0079
